entity_id,entity_type,entity_name,normalized_name,role_or_description,affiliation,prominence_score,first_mention_record_id,total_mentions,related_entities,notes
W0043,Work,Questions and Answers About PressThink,Questions and Answers About PressThink,,,3,RECORD-00051,1,,
W0044,Work,Boiling Point,Boiling Point,,,3,RECORD-00051,1,,
W0045,Work,Democracy in Peril,Democracy in Peril,CNN show,,7,RECORD-00053,1,,
W0046,Work,How Fascism Works,How Fascism Works,Book,,5,RECORD-00054,1,,
W0047,Work,Rise and Fall of the Third Reich,Rise and Fall of the Third Reich,Book,,5,RECORD-00054,1,,
W0048,Work,Brief But Spectacular,Brief But Spectacular,Series,PBS NewsHour,9,RECORD-00055,1,,
W0049,Work,Watergate Scandal,Watergate Scandal,,,6,RECORD-00057,1,,
W0050,Work,Trump's tweets,Trump's tweets,Social Media Posts,,7,RECORD-00058,1,,
W0051,Work,Spotlight,Spotlight,Movie,,7,RECORD-00058,1,,
W0053,Work,Sopa,Sopa,Legislation,,7,RECORD-00061,1,,
W0054,Work,op-ed,op-ed,,,5,RECORD-00062,1,,
W0055,Work,Matthew Green's Blog Post on NSA Encryption,Matthew Green's Blog Post on NSA Encryption,,,10,RECORD-00064,1,,
W0056,Work,Running Records for Classroom Teachers,Running Records for Classroom Teachers,,,8,RECORD-00068,1,,
W0057,Work,The Impossible Press,The Impossible Press,,,6,RECORD-00073,1,,
W0058,Work,By the People,By the People,,,5,RECORD-00073,1,,
W0059,Work,The Local – East Village,The Local – East Village,Hyper-local blog,,7,RECORD-00074,2,,
W0060,Work,The Agony and the Ecstasy of Steve Jobs,The Agony and the Ecstasy of Steve Jobs,,,6,RECORD-00075,1,,
W0062,Work,Matter of Fact with Soledad O’Brien,Matter of Fact with Soledad O’Brien,TV Program,,6,RECORD-00083,2,,
W0063,Work,30 for 30,30 for 30,Documentary Series,,6,RECORD-00083,1,,
W0064,Work,Real Sports,Real Sports,Sports Program,,5,RECORD-00084,1,,
W0065,Work,Global Voices,Global Voices,Blog,,7,RECORD-00085,1,,
W0066,Work,What are journalist for,What are journalist for,Book,,7,RECORD-00085,1,,
W0067,Work,Network,Network,Movie,,6,RECORD-00085,1,,
W0068,Work,The Public and Its Problems,The Public and Its Problems,,,6,RECORD-00086,1,,
W0069,Work,Democracy in America,Democracy in America,,,4,RECORD-00086,1,,
W0070,Work,Coming to Public Judgment,Coming to Public Judgment,,,4,RECORD-00086,1,,
W0072,Work,The Christmas Eve Confessions of Chuck Todd,The Christmas Eve Confessions of Chuck Todd,,,8,RECORD-00088,1,,
W0073,Work,Alternative Facts: Inside the Weaponization of Disinformation,Alternative Facts: Inside the Weaponization of Disinformation,,,7,RECORD-00088,1,,
W0075,Work,The Drudge Report,The Drudge Report,News Website,,6,RECORD-00094,1,,
W0076,Work,Trump's Next Coup Has Already Begun,Trump's Next Coup Has Already Begun,,,10,RECORD-00096,1,,
W0077,Work,Trump Urges Unity vs. Racism,Trump Urges Unity vs. Racism,Headline,The New York Times,7,RECORD-00099,1,,
W0078,Work,All the News that’s Fit to Print,All the News that’s Fit to Print,,,9,RECORD-00101,2,,
W0080,Work,Regret the Error,Regret the Error,,,5,RECORD-00103,1,,
W0082,Work,Tampa Bay Times,Tampa Bay Times,Publication,Times Publishing Company,4,RECORD-00106,1,,
W0083,Work,Creativist,Creativist,Publishing Platform,The Atavist,4,RECORD-00106,1,,
W0084,Work,NewAssignment.net,NewAssignment.net,,,10,RECORD-00107,6,,
W0085,Work,Constitution,Constitution,,,6,RECORD-00108,1,,
W0086,Work,The Memo,The Memo,,,10,RECORD-00109,2,,
W0087,Work,back-to-iraq.com,back-to-iraq.com,Blog,Chris Allbritton,7,RECORD-00110,2,,
W0088,Work,Siegal Report,Siegal Report,Internal investigation report,The New York Times,7,RECORD-00110,9,,
W0089,Work,A History of News,A History of News,Book,Mitchell Stephens,4,RECORD-00110,2,,
W0090,Work,The Postmodern Condition,The Postmodern Condition,,,4,RECORD-00111,1,,
W0091,Work,Patriot Act,Patriot Act,,,8,RECORD-00112,4,,
W0092,Work,California Insider,California Insider,Weblog,,8,RECORD-00119,4,,
W0093,Work,Breaking the News,Breaking the News,,,7,RECORD-00121,3,,
W0094,Work,two-percent solution,two-percent solution,,,5,RECORD-00121,2,,
W0096,Work,American Ground: Unbuilding the World Trade Center,American Ground: Unbuilding the World Trade Center,Book,None,10,RECORD-00126,2,,
W0097,Work,The End of the Modern Era,The End of the Modern Era,,,5,RECORD-00128,1,,
W0098,Work,The West Wing,The West Wing,,,5,RECORD-00128,2,,
W0100,Work,Book on serious journalism,Book on serious journalism,,,3,RECORD-00130,1,,
W0101,Work,The Boys on the Bus,The Boys on the Bus,,,7,RECORD-00131,4,,
W0102,Work,Professional Public Relations and Political Power,Professional Public Relations and Political Power,,,5,RECORD-00131,1,,
W0103,Work,Capital Gang,Capital Gang,,,3,RECORD-00132,1,,
W0105,Work,The Warriors,The Warriors,,,4,RECORD-00135,1,,
W0106,Work,If the Gray Lady Could Blog,If the Gray Lady Could Blog,,,6,RECORD-00137,1,,
W0107,Work,Journalistic Fraud,Journalistic Fraud,,,5,RECORD-00137,1,,
W0109,Work,Fresh Air,Fresh Air,,,4,RECORD-00138,3,,
W0110,Work,The Story Behind the Story,The Story Behind the Story,Column,Los Angeles Times,8,RECORD-00139,1,,
W0111,Work,The Disappearance of Childhood,The Disappearance of Childhood,,,8,RECORD-00140,1,,
W0112,Work,Technopoly,Technopoly,,,7,RECORD-00140,1,,
W0113,Work,Understanding Media,Understanding Media,,,4,RECORD-00140,1,,
W0114,Work,Teaching as a Subversive Activity,Teaching as a Subversive Activity,,,6,RECORD-00140,1,,
W0115,Work,Gonzo Marketing,Gonzo Marketing,Book,Chris Locke,4,RECORD-00141,2,,
W0118,Work,E-Media Tidbits column,E-Media Tidbits column,,,3,RECORD-00144,1,,
W0119,Work,Best of the Web Today,Best of the Web Today,Column,,5,RECORD-00145,1,,
W0121,Work,Kristof Responds,Kristof Responds,Weblog,,8,RECORD-00145,2,,
W0122,Work,Journey to Vatican III,Journey to Vatican III,Weblog,,4,RECORD-00145,1,,
W0123,Work,The Values and Craft of American Journalism,The Values and Craft of American Journalism,Book,None,5,RECORD-00147,2,,
W0124,Work,Hiroshima,Hiroshima,Book,None,5,RECORD-00147,1,,
W0125,Work,The Paranoid Style in American Politics,The Paranoid Style in American Politics,Book,None,6,RECORD-00149,3,,
W0126,Work,Inside Edition,Inside Edition,Syndicated News Program,None,5,RECORD-00149,2,,
W0127,Work,Who's Looking Out for You?,Who's Looking Out for You?,Book,None,6,RECORD-00149,1,,
W0128,Work,Killing the Buddha: A Heretic’s Bible,Killing the Buddha: A Heretic’s Bible,,,5,RECORD-00150,2,,
W0129,Work,Kill Bill,Kill Bill,,,7,RECORD-00150,1,,
W0130,Work,Passion,Passion,,,5,RECORD-00150,1,,
W0131,Work,Fear and Loathing on the Campaign Trail,Fear and Loathing on the Campaign Trail,,,6,RECORD-00154,2,,
W0132,Work,Democracy on Trial,Democracy on Trial,,,7,RECORD-00154,2,,
W0133,Work,Maybe Media Bias Has Become a Dumb Debate,Maybe Media Bias Has Become a Dumb Debate,,,7,RECORD-00155,1,,
W0135,Work,Goodbye Gutenberg,Goodbye Gutenberg,Book,,5,RECORD-00159,1,,
W0136,Work,On Photography,On Photography,Book,,6,RECORD-00159,1,,
W0137,Work,The Making of the President,The Making of the President,,,6,RECORD-00160,2,,
W0138,Work,The Selling of the President,The Selling of the President,,,6,RECORD-00160,2,,
W0139,Work,DeanSpace,DeanSpace,,,6,RECORD-00160,3,,
W0140,Work,Howard Dean Connection,Howard Dean Connection,,,6,RECORD-00160,1,,
W0141,Work,Where Were You When Elvis Died?,Where Were You When Elvis Died?,,,4,RECORD-00160,1,,
W0143,Work,An Advocate for Times Readers Introduces Himself,An Advocate for Times Readers Introduces Himself,Column,The New York Times,7,RECORD-00162,1,,
W0144,Work,Emergence,Emergence,Book,None,5,RECORD-00164,2,,
W0145,Work,How They Run,How They Run,Book,None,3,RECORD-00164,1,,
W0146,Work,New Year’s Resolutions,New Year’s Resolutions,Column,The New York Times,6,RECORD-00166,2,,
W0147,Work,The Great Unraveling,The Great Unraveling,Book,None,5,RECORD-00166,2,,
W0148,Work,No One Owns Journalism,No One Owns Journalism,Essay,,8,RECORD-00167,1,,
W0149,Work,The New York Times account,The New York Times account,News Article,,6,RECORD-00170,1,,
W0150,Work,PBS Newshour,PBS Newshour,Television Program,,5,RECORD-00170,1,,
W0151,Work,emdashes,emdashes,,,4,RECORD-00173,2,,
W0152,Work,When we are Needed,When we are Needed,,,5,RECORD-00173,1,,
W0153,Work,Notes and Comment on BlogHer ‘05,Notes and Comment on BlogHer ‘05,,,6,RECORD-00173,1,,
W0154,Work,CBS Report,CBS Report,,,7,RECORD-00174,1,,
W0155,Work,Roll Forward: Why the Bush White House Needs the Press to Win the Big One,Roll Forward: Why the Bush White House Needs the Press to Win the Big One,,,9,RECORD-00175,1,,
W0156,Work,Politics 2.0 package,Politics 2.0 package,Special package,Mother Jones,9,RECORD-00177,1,,
W0157,Work,Are We Headed for an Opposition Press?,Are We Headed for an Opposition Press?,Essay,,6,RECORD-00178,2,,
W0158,Work,60 Minutes: Wednesday,60 Minutes: Wednesday,,,7,RECORD-00179,1,,
W0159,Work,Why journalists must learn the values of the blogging revolution,Why journalists must learn the values of the blogging revolution,,,3,RECORD-00180,1,,
W0160,Work,Downie's book about protecting serious journalism,Downie's book about protecting serious journalism,,,4,RECORD-00182,1,,
W0161,Work,The Fading Mystique of an Objective Press,The Fading Mystique of an Objective Press,,,8,RECORD-00183,2,,
W0162,Work,The Lex Files,The Lex Files,,,5,RECORD-00184,1,,
W0164,Work,Brian Lehrer Show’s Crowdsourcing Project: Are You Being Gouged?,Brian Lehrer Show’s Crowdsourcing Project: Are You Being Gouged?,,,6,RECORD-00185,1,,
W0165,Work,Plan of Attack,Plan of Attack,,,3,RECORD-00187,1,,
W0167,Work,Navigating Through the New Media Democracy,Navigating Through the New Media Democracy,,,4,RECORD-00190,1,,
W0168,Work,Common Sense,Common Sense,,,6,RECORD-00190,1,,
W0169,Work,tompaine.com,tompaine.com,,,4,RECORD-00190,1,,
W0170,Work,Freedom in the World,Freedom in the World,,,5,RECORD-00190,1,,
W0171,Work,Lateline,Lateline,,,3,RECORD-00193,1,,
W0172,Work,We the Media,We the Media,Book,,6,RECORD-00195,6,,
W0173,Work,Foolish Mobs: Why Does The Networked Left Keep Losing?,Foolish Mobs: Why Does The Networked Left Keep Losing?,Article,,4,RECORD-00195,1,,
W0174,Work,To Slog or to Blog: Is the Future of Media in the Blog?,To Slog or to Blog: Is the Future of Media in the Blog?,Article,,4,RECORD-00195,1,,
W0175,Work,Fear and Laptops on the Campaign Trail,Fear and Laptops on the Campaign Trail,Article,,4,RECORD-00195,1,,
W0176,Work,Unfit for Command,Unfit for Command,Book,None,6,RECORD-00196,1,,
W0177,Work,Veterans Battle Over the Truth,Veterans Battle Over the Truth,Article,Los Angeles Times,5,RECORD-00196,1,,
W0178,Work,Friendly Fire: The Birth of an Anti-Kerry Ad,Friendly Fire: The Birth of an Anti-Kerry Ad,Article,The New York Times,5,RECORD-00196,1,,
W0179,Work,Swift Boat Accounts Incomplete,Swift Boat Accounts Incomplete,Article,The Washington Post,5,RECORD-00196,1,,
W0181,Work,Blue Plate Special,Blue Plate Special,Spin-off site,,9,RECORD-00198,1,,
W0182,Work,About Last Night,About Last Night,Blog,,5,RECORD-00198,2,,
W0183,Work,Politics From Left to Right,Politics From Left to Right,Blog,,5,RECORD-00198,2,,
W0184,Work,Spot On,Spot On,Blog,,6,RECORD-00198,1,,
W0187,Work,The Last Presses,The Last Presses,,,4,RECORD-00199,1,,
W0189,Work,Nothing But Net,Nothing But Net,,,4,RECORD-00201,1,,
W0190,Work,Change for America,Change for America,Weblog,,5,RECORD-00204,1,,
W0191,Work,Polling Place Photo Project,Polling Place Photo Project,,,10,RECORD-00205,1,,
W0192,Work,The Economic Scene,The Economic Scene,Column,,6,RECORD-00206,1,,
W0193,Work,Reporting Live,Reporting Live,Book,CBS News,5,RECORD-00207,1,,
W0194,Work,Behind the Scenes,Behind the Scenes,Book,Reagan Administration,3,RECORD-00207,1,,
W0195,Work,The Power of News,The Power of News,Book,None,5,RECORD-00207,1,,
W0196,Work,On Bended Knee: The Press and the Reagan Presidency,On Bended Knee: The Press and the Reagan Presidency,Book,None,4,RECORD-00207,1,,
W0197,Work,AP account,AP account,,,4,RECORD-00208,1,,
W0198,Work,Time for a change: The Associated Press as Napsterized news,Time for a change: The Associated Press as Napsterized news,,,6,RECORD-00208,1,,
W0199,Work,A misguided slap at AP,A misguided slap at AP,,,4,RECORD-00208,1,,
W0200,Work,Three Political Web Logs Make a Run for the Mainstream,Three Political Web Logs Make a Run for the Mainstream,,,4,RECORD-00208,1,,
W0201,Work,The Submarine,The Submarine,,,5,RECORD-00208,1,,
W0202,Work,Political Jihad and the American Blog: Chris Satullo Raises the Stakes,Political Jihad and the American Blog: Chris Satullo Raises the Stakes,,,6,RECORD-00209,1,,
W0203,Work,Cries of ‘media bias’ hide sloppy thinking,Cries of ‘media bias’ hide sloppy thinking,,,7,RECORD-00209,1,,
W0204,Work,Citizens raise their voices about Philadelphia,Citizens raise their voices about Philadelphia,,,4,RECORD-00209,1,,
W0205,Work,Stolen Honor: Wounds That Never Heal,Stolen Honor: Wounds That Never Heal,,,9,RECORD-00211,1,,
W0206,Work,The Bay Area is Talking,The Bay Area is Talking,Aggregator Site,,5,RECORD-00212,1,,
W0207,Work,Nashville is Talking,Nashville is Talking,Aggregator Site,,5,RECORD-00212,1,,
W0209,Work,Facts About the State of Blogging at America’s 100 Biggest Newspapers,Facts About the State of Blogging at America’s 100 Biggest Newspapers,Report,,6,RECORD-00212,1,,
W0210,Work,Comment is free,Comment is free,Blog,,9,RECORD-00212,1,,
W0211,Work,Newsroom codes of ethics: Let’s pretend our reporters don’t think at all!,Newsroom codes of ethics: Let’s pretend our reporters don’t think at all!,,,6,RECORD-00213,1,,
W0212,Work,Of Course Ted Koppel Was Making a Political Statement. So What?,Of Course Ted Koppel Was Making a Political Statement. So What?,,,5,RECORD-00213,1,,
W0213,Work,What’s Radical About the Weblog Form in Journalism,What’s Radical About the Weblog Form in Journalism,,,7,RECORD-00214,1,,
W0216,Work,Why Do Paul Krugman’s New Year’s Resolutions Lack Resolve?,Why Do Paul Krugman’s New Year’s Resolutions Lack Resolve?,,,6,RECORD-00214,1,,
W0217,Work,The President’s Secret Flight to Baghdad,The President’s Secret Flight to Baghdad,,,6,RECORD-00214,1,,
W0219,Work,The Other Bias at Fox News: Volume,The Other Bias at Fox News: Volume,,,6,RECORD-00214,1,,
W0220,Work,Brain Food for BloggerCon: Journalism and Weblogging in Their Corrected Fullness,Brain Food for BloggerCon: Journalism and Weblogging in Their Corrected Fullness,,,6,RECORD-00214,1,,
W0221,Work,PressThink Basics: The Master Narrative in Journalism,PressThink Basics: The Master Narrative in Journalism,,,6,RECORD-00214,1,,
W0222,Work,Adopt a Campaign Journalist in 2004: The Drift of a Suggestion,Adopt a Campaign Journalist in 2004: The Drift of a Suggestion,,,6,RECORD-00214,1,,
W0223,Work,"Die, Strategy News","Die, Strategy News",,,6,RECORD-00214,1,,
W0224,Work,A Politics that is Dumber than Spam,A Politics that is Dumber than Spam,,,6,RECORD-00214,1,,
W0225,Work,Why Karen Ryan Deserved What She Got,Why Karen Ryan Deserved What She Got,,,6,RECORD-00214,1,,
W0226,Work,Thoughts on the Killing of a Young Correspondent,Thoughts on the Killing of a Young Correspondent,,,6,RECORD-00214,1,,
W0227,Work,Neil Postman (1931-2003): Some Recollections,Neil Postman (1931-2003): Some Recollections,,,6,RECORD-00214,1,,
W0228,Work,Unbuilding at Ground Zero and Rebuilding in Iraq,Unbuilding at Ground Zero and Rebuilding in Iraq,,,6,RECORD-00214,1,,
W0229,Work,Off the Grid Journalism,Off the Grid Journalism,,,6,RECORD-00214,1,,
W0230,Work,“The View From Iraq is Getting Narrower Just as Things Are Getting Worse…”,“The View From Iraq is Getting Narrower Just as Things Are Getting Worse…”,,,6,RECORD-00214,1,,
W0231,Work,Journalism Is Itself a Religion: Special Essay on Launch of The Revealer,Journalism Is Itself a Religion: Special Essay on Launch of The Revealer,,,6,RECORD-00214,1,,
W0232,Work,The Siegal Report: A Triumph of Self Reflection at the New York Times,The Siegal Report: A Triumph of Self Reflection at the New York Times,,,6,RECORD-00214,1,,
W0233,Work,Horse Race Now! Horse Race Tomorrow! Horse Race Forever!,Horse Race Now! Horse Race Tomorrow! Horse Race Forever!,,,6,RECORD-00214,1,,
W0234,Work,Bill O’Reilly and the Paranoid Style in News,Bill O’Reilly and the Paranoid Style in News,,,6,RECORD-00214,1,,
W0237,Work,Abused by the News,Abused by the News,Website,None,6,RECORD-00215,1,,
W0238,Work,Life magazine 'ONE WEEK'S TOLL',Life magazine 'ONE WEEK'S TOLL',,,6,RECORD-00216,1,,
W0239,Work,"The War, the Press, and Democracy","The War, the Press, and Democracy",,,4,RECORD-00216,1,,
W0240,Work,Farnaz Fassihi's e-mail,Farnaz Fassihi's e-mail,Private e-mail about Iraq,None,9,RECORD-00217,1,,
W0241,Work,Blogs: All the noise that fits,Blogs: All the noise that fits,,,8,RECORD-00218,2,,
W0242,Work,Working notes by a Canadian politics reporter,Working notes by a Canadian politics reporter,Blog,David Akin,6,RECORD-00219,1,,
W0243,Work,Saving Journalism,Saving Journalism,Essay,CJR,7,RECORD-00220,1,,
W0244,Work,Abandoning the News,Abandoning the News,Report,Carnegie Corporation,6,RECORD-00220,1,,
W0245,Work,In Praise of Amateurs,In Praise of Amateurs,,,4,RECORD-00223,1,,
W0246,Work,Micro Persuasion weblog,Micro Persuasion weblog,,,7,RECORD-00224,1,,
W0247,Work,Re-thinking PR,Re-thinking PR,,,7,RECORD-00224,1,,
W0248,Work,Cablenewser,Cablenewser,,,7,RECORD-00224,1,,
W0249,Work,The Conversation of Journalism,The Conversation of Journalism,,,5,RECORD-00225,1,,
W0250,Work,PressThink Post,PressThink Post,,,5,RECORD-00226,1,,
W0251,Work,Bias Numbers: Less Than Meets the Eye?,Bias Numbers: Less Than Meets the Eye?,,,6,RECORD-00228,1,,
W0252,Work,Book by Esther Dyson,Book by Esther Dyson,Book,None,3,RECORD-00230,1,,
W0253,Work,On the Media,On the Media,,,5,RECORD-00237,3,,
W0254,Work,A Prime Time News Conference Before a Special Interest: Make Sense to You?,A Prime Time News Conference Before a Special Interest: Make Sense to You?,,,4,RECORD-00237,1,,
W0256,Work,Obama's Speech on Race in America,Obama's Speech on Race in America,Speech,None,9,RECORD-00238,1,,
W0257,Work,Stolen Honor,Stolen Honor,Documentary Film,,9,RECORD-00242,2,,
W0258,Work,Letters to a Young Activist,Letters to a Young Activist,,,1,RECORD-00243,1,,
W0259,Work,In search of religion on the campaign trail,In search of religion on the campaign trail,,,6,RECORD-00245,1,,
W0260,Work,Tips for Candidates re: Weblogs,Tips for Candidates re: Weblogs,,,3,RECORD-00246,1,,
W0261,Work,Dean Campaign’s Net Savvy Shows,Dean Campaign’s Net Savvy Shows,,,3,RECORD-00246,1,,
W0262,Work,F9/11,F9/11,Movie,,4,RECORD-00247,1,,
W0263,Work,A Swift Boat Kick in the Teeth: How the mainstream media grapple with partisans,A Swift Boat Kick in the Teeth: How the mainstream media grapple with partisans,,,4,RECORD-00249,1,,
W0264,Work,Our Code is Falling to Pieces,Our Code is Falling to Pieces,,,4,RECORD-00249,2,,
W0265,Work,Laying the Newspaper Gently Down to Die,Laying the Newspaper Gently Down to Die,,,5,RECORD-00251,1,,
W0266,Work,Regarding Media Don’t Print the Obit Just Yet,Regarding Media Don’t Print the Obit Just Yet,,,6,RECORD-00251,1,,
W0267,Work,The Vanishing Newspaper,The Vanishing Newspaper,,,5,RECORD-00251,2,,
W0268,Work,Knightfall,Knightfall,,,5,RECORD-00251,1,,
W0269,Work,Republican National Convention Speech,Republican National Convention Speech,Political Speech,,8,RECORD-00253,1,,
W0271,Work,Read All About It,Read All About It,Article,The New Yorker,6,RECORD-00255,1,,
W0273,Work,Foreign Affairs article by Paul R. Pillar,Foreign Affairs article by Paul R. Pillar,,,5,RECORD-00256,1,,
W0274,Work,We Media: How Audiences are Shaping the Future of News and Information,We Media: How Audiences are Shaping the Future of News and Information,,,7,RECORD-00257,1,,
W0275,Work,Morning Edition,Morning Edition,,,4,RECORD-00258,1,,
W0277,Work,News Without Paper,News Without Paper,,,4,RECORD-00259,1,,
W0278,Work,California Insider blog,California Insider blog,,,4,RECORD-00259,1,,
W0279,Work,FastLane,FastLane,,,4,RECORD-00259,1,,
W0280,Work,Takeover,Takeover,,,7,RECORD-00261,1,,
W0281,Work,I Robot,I Robot,Panel Discussion,,7,RECORD-00262,1,,
W0283,Work,Not Up to It,Not Up to It,Blog Post,,8,RECORD-00262,2,,
W0284,Work,Dan Gillmor’s E-Journal,Dan Gillmor’s E-Journal,Blog,,6,RECORD-00262,1,,
