relationship_id,source_record_id,source_entity_id,source_entity_name,relationship_type,target_entity_id,target_entity_name,context_snippet,confidence_score,extracted_date
RECORD-00572_REL_001,RECORD-00572,P0318,Glenn Greenwald,Discusses,P0488,Karl Rove,Glenn Greenwald wrote a post at Salon weekend about the “reverence for Karl Rove” among Washington journalists.,0.9,2025-10-28
RECORD-00572_REL_002,RECORD-00572,P0488,Karl Rove,Affiliated With,O0126,White House,Karl Rove understood and exploited for political gain this cult of savviness in our press corps,0.8,2025-10-28
RECORD-00572_REL_003,RECORD-00572,P0318,Glenn Greenwald,Criticizes,P1483,Gloria Borger,Glenn's point of departure is a recent column by Gloria Borger of US News that deserves our derision because it is nothing but horse race fluff.,0.9,2025-10-28
RECORD-00572_REL_004,RECORD-00572,P1483,Gloria Borger,Affiliated With,O0425,US News,Gloria Borger of US News,1.0,2025-10-28
RECORD-00572_REL_005,RECORD-00572,P0318,Glenn Greenwald,Criticizes,O1195,Washington Press,Deep admiration which her Beltway media colleagues have long harbored for Rove,0.8,2025-10-28
RECORD-00572_REL_006,RECORD-00572,P0014,George W. Bush,Affiliated With,O0126,White House,The Bush White House,1.0,2025-10-28
RECORD-00572_REL_007,RECORD-00572,P0739,Dick Cheney,Affiliated With,O0126,White House,Office of Vice President,1.0,2025-10-28
RECORD-00572_REL_008,RECORD-00572,P1775,Lawrence Wilkerson,Affiliated With,P1130,Warren Strobel,former top aide to Colin Powell,1.0,2025-10-28
RECORD-00572_REL_009,RECORD-00572,P0068,Howard Kurtz,Affiliated With,O0023,The Washington Post,Howard Kurtz does in Wednesday’s Washington Post.,1.0,2025-10-28
RECORD-00572_REL_010,RECORD-00572,W0640,Falling for the Spin,Published In,O0023,The Washington Post,Howard Kurtz does in Wednesday’s Washington Post. (See Falling for the Spin.),1.0,2025-10-28
RECORD-00573_REL_001,RECORD-00573,P2107,Jon Lebkowsky,Affiliated With,O1196,O’Reilly Books,edited by Jon Lebkowsky and Mitch Ratcliffe for O’Reilly Books.,0.9,2025-10-28
RECORD-00573_REL_002,RECORD-00573,P1286,Mitch Ratcliffe,Affiliated With,O1196,O’Reilly Books,edited by Jon Lebkowsky and Mitch Ratcliffe for O’Reilly Books.,0.9,2025-10-28
RECORD-00573_REL_003,RECORD-00573,P0572,James W. Carey,Affiliated With,O0064,Columbia University,"Carey, a press scholar who teaches at Columbia University",0.9,2025-10-28
RECORD-00573_REL_004,RECORD-00573,W0642,ten things radical about the weblog form in journalism,Published In,O0033,PressThink,PressThink’s most popular post,0.9,2025-10-28
RECORD-00573_REL_005,RECORD-00573,P0745,Joi Ito,Mentions,C0608,Blogistan,"connected by links, public comment sections, search engines, online syndication (RSS), free and paid hosting hosting services, and indexes of popularity— all the tools of the last mile. Now that it’s ",0.7,2025-10-28
RECORD-00573_REL_006,RECORD-00573,P0010,Jeff Jarvis,Mentions,C0608,Blogistan,"connected by links, public comment sections, search engines, online syndication (RSS), free and paid hosting hosting services, and indexes of popularity— all the tools of the last mile. Now that it’s ",0.7,2025-10-28
RECORD-00573_REL_007,RECORD-00573,W0095,Buzzmachine,Published In,P0010,Jeff Jarvis,"Jeff Jarvis, author of Buzzmachine, a popular and newsy weblog, says: “know my blog, know me.”",0.9,2025-10-28
RECORD-00573_REL_008,RECORD-00573,P0645,Anil Dash,Affiliated With,O0430,Six Apart,"Anil Dash is a vice president for Six Apart, a company that makes the popular Movable Type program for webloggers.",0.9,2025-10-28
RECORD-00573_REL_009,RECORD-00573,P0645,Anil Dash,Discusses,C0207,Gift Economy,The weblog comes out of the gift economy,0.7,2025-10-28
RECORD-00573_REL_010,RECORD-00573,P0783,Atrios,Mentions,C0608,Blogistan,"On top of the Web sits the weblog and its mini public-sphere, (which Atrios and others call Blogistan)",0.9,2025-10-28
RECORD-00573_REL_011,RECORD-00573,P0423,Trent Lott,Mentions,O1199,Kennedy School at Harvard,"(For more on Atrios, see this case study about blogs and the fate of Trent Lott from the Kennedy School at Harvard.)",0.8,2025-10-28
RECORD-00574_REL_001,RECORD-00574,P0005,Jay Rosen,Discusses,C0015,Journalism,"Lecture distinguishes between optimism and hope, journalism and The Media.",0.9,2025-10-28
RECORD-00574_REL_002,RECORD-00574,P0005,Jay Rosen,Discusses,C0238,The Media,"Lecture distinguishes between optimism and hope, journalism and The Media.",0.9,2025-10-28
RECORD-00574_REL_003,RECORD-00574,P0314,Leonard Downie,Discusses,C0077,Democracy,What is the proper relationship between journalism and citizenship?,0.8,2025-10-28
RECORD-00574_REL_004,RECORD-00574,P0005,Jay Rosen,Affiliated With,O0049,NYU,Cowles Lecture Series at NYU,0.7,2025-10-28
RECORD-00574_REL_005,RECORD-00574,P0005,Jay Rosen,Discusses,P0314,Leonard Downie,Discusses Leonard Downie's decision not to vote,0.9,2025-10-28
RECORD-00574_REL_006,RECORD-00574,P0005,Jay Rosen,Cites,P0166,James Carey,"As my friend James Carey says, 'the practices of journalism are not self-justifying.'",1.0,2025-10-28
RECORD-00574_REL_007,RECORD-00574,P0005,Jay Rosen,Discusses,P0555,Dan Rather,Discusses Dan Rather's sign-off 'part of our world',0.9,2025-10-28
RECORD-00574_REL_008,RECORD-00574,P0005,Jay Rosen,Discusses,P2110,Octavio Paz,Discusses Octavio Paz's Nobel Prize lecture,0.9,2025-10-28
RECORD-00574_REL_009,RECORD-00574,P0005,Jay Rosen,Discusses,W0029,What Are Journalists For?,"Wrote in the title of my book, What Are Journalists For, anyway?",0.9,2025-10-28
RECORD-00574_REL_010,RECORD-00574,P0314,Leonard Downie,Affiliated With,O0023,The Washington Post,"the new executive editor of the paper, Leonard Downie.",0.9,2025-10-28
RECORD-00574_REL_011,RECORD-00574,P0555,Dan Rather,Affiliated With,O0419,CBS News,"Dan Rather, for all of us here at CBS News",0.9,2025-10-28
RECORD-00574_REL_012,RECORD-00574,P0222,Walter Cronkite,Affiliated With,O0419,CBS News,Walter Cronkite's famous closer at CBS,0.9,2025-10-28
RECORD-00575_REL_001,RECORD-00575,P0005,Jay Rosen,Discusses,O0029,Newsweek,"I did an unusually large number of interviews, all concerning the Newsweek fallout.",0.9,2025-10-28
RECORD-00575_REL_002,RECORD-00575,P0005,Jay Rosen,Discusses,C0610,Trust-Me Journalism,"But they have not, I think, confronted the weaknesses in Trust-Me Journalism",0.8,2025-10-28
RECORD-00575_REL_003,RECORD-00575,P0005,Jay Rosen,Discusses,P1208,Christopher Hitchens,"And I went over the Newsweek crash sight with Hitchens and the BBC, as best we could in five to seven minutes",0.9,2025-10-28
RECORD-00575_REL_004,RECORD-00575,P0005,Jay Rosen,Discusses,W0644,Newsweek’s Take-Our-Word-For-It World,"My post on it was up, Newsweek’s Take-Our-Word-For-It World.",0.9,2025-10-28
RECORD-00575_REL_005,RECORD-00575,P0005,Jay Rosen,Criticizes,O0029,Newsweek,"Not only do stories like 'Gitmo: SouthCom Showdown' (original title) tap a residual pool of trust that is ebbing away, but when Newsweek goes to that tap unwisely, as it did here, this further deplete",0.9,2025-10-28
RECORD-00575_REL_006,RECORD-00575,P1208,Christopher Hitchens,Criticizes,O0029,Newsweek,the agenda of the press includes making the Administration look bad at every opportunity,0.7,2025-10-28
RECORD-00575_REL_007,RECORD-00575,P0937,Tom Fiedler,Discusses,O0029,Newsweek,"Miami Herald editor Tom Fiedler’s remark to USA Today: “It didn’t have to happen, and we’re going to all bear the consequences.”",0.9,2025-10-28
RECORD-00575_REL_008,RECORD-00575,P0059,Glenn Reynolds,Discusses,O0029,Newsweek,"While there will be specific consequences, for Newsweek and its staff, the bigger damage will be yet another incremental loss of press credibility.",0.9,2025-10-28
RECORD-00575_REL_009,RECORD-00575,O0029,Newsweek,Published In,C0611,Speculation Section,"it has lower standards of reliability in Periscope, where speculation and what is now called snark are thought to be more okay.",0.9,2025-10-28
RECORD-00576_REL_001,RECORD-00576,P0310,Clay Shirky,Affiliated With,O0049,NYU,"Shirky, who teaches at NYU",1.0,2025-10-28
RECORD-00576_REL_002,RECORD-00576,P0310,Clay Shirky,Discusses,C0612,Cognitive Surplus,Shirky as he explains 'the cognitive surplus',1.0,2025-10-28
RECORD-00576_REL_003,RECORD-00576,P0874,Tim O’Reilly,Originated By,C0613,Architecture of Participation,architecture of participation (Tim O’Reilly’s phrase),1.0,2025-10-28
RECORD-00576_REL_004,RECORD-00576,P0010,Jeff Jarvis,Affiliated With,O0192,Google,I’m going to see an old friend thanks to Google later this week.,0.7,2025-10-28
RECORD-00576_REL_005,RECORD-00576,P2115,Luigi Montanez,Affiliated With,O1200,Tech President,Luigi Montanez at Tech President,1.0,2025-10-28
RECORD-00576_REL_006,RECORD-00576,P2117,Bill Kinnon,Expands On,C0098,The people formerly known as the audience,"Bill Kinnon took my 2006 post, The People Formerly Known as the Audience, and wrote The People Formerly Known as the Congregation",0.9,2025-10-28
RECORD-00576_REL_007,RECORD-00576,P0310,Clay Shirky,Published In,W0645,Here Comes Everybody,"Shirky, who teaches at NYU but in a different program, has a new book out: Here Comes Everybody",1.0,2025-10-28
RECORD-00576_REL_008,RECORD-00576,P0010,Jeff Jarvis,Affiliated With,W0647,American Girl blog,That is what is happening in the American Girl blog: Julia and Sylvie can share by creating,0.8,2025-10-28
RECORD-00576_REL_009,RECORD-00576,P0310,Clay Shirky,Mentions,W0646,Wikipedia,"Clay figures it took 100 million hours of people around the world writing, checking, editing, gathering, and talking it over (and fighting!) to make all versions of Wikipedia.",1.0,2025-10-28
RECORD-00577_REL_001,RECORD-00577,W0029,What Are Journalists For?,Discusses,C0047,Public Journalism,"This book describes the 10-year history of a hotly debated if slightly fuzzy experiment, variously called public or civic journalism.",0.9,2025-10-28
RECORD-00577_REL_002,RECORD-00577,P0164,John Dewey,Expands On,C0047,Public Journalism,Rosen translated these ideas into public journalism,0.8,2025-10-28
RECORD-00577_REL_003,RECORD-00577,P2118,Jürgen Habermas,Expands On,C0047,Public Journalism,Rosen translated these ideas into public journalism,0.8,2025-10-28
RECORD-00577_REL_004,RECORD-00577,P0314,Leonard Downie,Criticizes,C0047,Public Journalism,Leonard Downie... has argued that public journalism oversteps the bounds of good reporting,0.9,2025-10-28
RECORD-00577_REL_005,RECORD-00577,P0429,Howell Raines,Criticizes,W0093,Breaking the News,"Howell Raines...said James Fallows's much-discussed 1996 book, ''Breaking the News,'' posed an ''insidious danger, and that is that reporters and editors become public policy missionaries with a purit",0.9,2025-10-28
RECORD-00577_REL_006,RECORD-00577,O1201,The Akron Beacon Journal,Supports,C0047,Public Journalism,"In another example of public journalism, The Akron Beacon Journal, after reporting on the racial divide in its community, aggressively asked readers to do something to help solve the problem.",0.9,2025-10-28
RECORD-00577_REL_007,RECORD-00577,P0005,Jay Rosen,Discusses,E0211,1988 election,"Following the depressing 1988 election, the audience for serious journalism seemed to be shrinking and Rosen was among those who felt politics had become a slick, cynical spectacle, taken over by the ",0.7,2025-10-28
RECORD-00577_REL_008,RECORD-00577,O1201,The Akron Beacon Journal,Mentions,L0192,Northeast,"a notion that has been hooted down in news media centers in the Northeast but embraced in places like Wichita, Norfolk and San Jose.",0.5,2025-10-28
RECORD-00578_REL_001,RECORD-00578,P1463,Lee C. Bollinger,Affiliated With,O0064,Columbia University,"Lee C. Bollinger, President of Columbia University",1.0,2025-10-28
RECORD-00578_REL_002,RECORD-00578,P1463,Lee C. Bollinger,Discusses,C0615,Public Interest,what it takes to serve the public interest in a changing world,0.8,2025-10-28
RECORD-00578_REL_003,RECORD-00578,P1463,Lee C. Bollinger,Discusses,O1202,Columbia J-school,Bollinger believes it is possible for his university to turn out smarter people,0.7,2025-10-28
RECORD-00578_REL_004,RECORD-00578,P1206,Nicholas Lemann,Affiliated With,O1202,Columbia J-school,he named the author and journalist Nicholas Lemann the new Dean of Journalism,1.0,2025-10-28
RECORD-00578_REL_005,RECORD-00578,P2120,Alan Brinkley,Affiliated With,O0064,Columbia University,"persuaded the respected historian of American politics, Alan Brinkley, to become provost of the university",1.0,2025-10-28
RECORD-00578_REL_006,RECORD-00578,P1463,Lee C. Bollinger,Mentions,P1206,Nicholas Lemann,he named the author and journalist Nicholas Lemann the new Dean of Journalism,0.9,2025-10-28
RECORD-00578_REL_007,RECORD-00578,P1463,Lee C. Bollinger,Mentions,P2120,Alan Brinkley,"persuaded the respected historian of American politics, Alan Brinkley, to become provost of the university",0.9,2025-10-28
RECORD-00578_REL_008,RECORD-00578,O1202,Columbia J-school,Affiliated With,O0064,Columbia University,"The Columbia J-school, which only grants master’s degrees, is one of the crown jewels on the Morningside Heights campus",0.9,2025-10-28
RECORD-00578_REL_009,RECORD-00578,P2119,Tom Goldstein,Affiliated With,O1202,Columbia J-school,"The author of those frustrated words is the former Dean of Journalism at Columbia, Tom Goldstein",1.0,2025-10-28
RECORD-00578_REL_010,RECORD-00578,P1463,Lee C. Bollinger,Discusses,W0649,Images of a Free Press,"an argument that comes directly from his 1991 book, “Images of a Free Press.”",0.8,2025-10-28
RECORD-00578_REL_011,RECORD-00578,P2119,Tom Goldstein,Criticizes,C0615,Public Interest,"“Within the field of journalism, an anti-intellectual strain runs deep.",0.7,2025-10-28
RECORD-00579_REL_001,RECORD-00579,P0005,Jay Rosen,Discusses,O0305,The Correspondent,Jay Rosen discusses The Correspondent's principles and funding model.,1.0,2025-10-28
RECORD-00579_REL_002,RECORD-00579,O0305,The Correspondent,Expands On,C0616,Ad-free journalism,The Correspondent practices ad-free journalism.,1.0,2025-10-28
RECORD-00579_REL_003,RECORD-00579,P0005,Jay Rosen,Criticizes,P0073,Donald Trump,Rosen suggests the press shouldn't let Trump be their assignment editor.,0.9,2025-10-28
RECORD-00579_REL_004,RECORD-00579,P0005,Jay Rosen,Criticizes,O1204,Trump Administration,Rosen criticizes the Trump administration for ruining the briefing room.,0.9,2025-10-28
RECORD-00579_REL_005,RECORD-00579,P0005,Jay Rosen,Discusses,C0004,View from Nowhere,"Rosen suggests journalists be upfront about their perspective, rather than trying to take the 'view from nowhere'.",0.9,2025-10-28
RECORD-00579_REL_006,RECORD-00579,P0005,Jay Rosen,Affiliated With,O0305,The Correspondent,Rosen is helping The Correspondent move from Dutch to English.,0.9,2025-10-28
RECORD-00579_REL_007,RECORD-00579,O0305,The Correspondent,Originated By,L0015,The Netherlands,The Correspondent started in 2013 in the Netherlands.,1.0,2025-10-28
RECORD-00579_REL_008,RECORD-00579,O0305,The Correspondent,Mentions,O0076,Facebook,The Correspondent's no tracking policy differs from Facebook,0.7,2025-10-28
RECORD-00580_REL_001,RECORD-00580,P0005,Jay Rosen,Discusses,C0015,Journalism,responding to Jay Rosen's advice to journalists,0.8,2025-10-28
RECORD-00580_REL_002,RECORD-00580,P0005,Jay Rosen,Discusses,C0004,View from Nowhere,Jay's disdain for 'the view from nowhere',0.9,2025-10-28
RECORD-00580_REL_003,RECORD-00580,P1546,Marc Ambinder,Affiliated With,O0051,The Atlantic,I report on politics for the Atlantic,1.0,2025-10-28
RECORD-00580_REL_004,RECORD-00580,P1546,Marc Ambinder,Affiliated With,O0419,CBS News,I'm chief political consultant for CBS News,1.0,2025-10-28
RECORD-00580_REL_005,RECORD-00580,P0005,Jay Rosen,Originated By,C0004,View from Nowhere,Jay Rosen and the 'view from nowhere',0.9,2025-10-28
RECORD-00581_REL_001,RECORD-00581,P0005,Jay Rosen,Discusses,C0625,Savvy Journalism,"Okay, so the savvy style is something I, um, got very interested in as a press critic",0.9,2025-10-28
RECORD-00581_REL_002,RECORD-00581,P0005,Jay Rosen,Criticizes,C0625,Savvy Journalism,this is the most corrosive thing about the savvy style,0.8,2025-10-28
RECORD-00581_REL_003,RECORD-00581,P0005,Jay Rosen,Discusses,C0004,View from Nowhere,"The view from nowhere, um, is, um, something that I just started talking about.",0.9,2025-10-28
RECORD-00581_REL_004,RECORD-00581,P0005,Jay Rosen,Criticizes,C0004,View from Nowhere,I didn't trust that way of doing journalism.,0.8,2025-10-28
RECORD-00581_REL_005,RECORD-00581,P0005,Jay Rosen,Discusses,P0073,Donald Trump,These problems existed before he walked onto the stage.,0.7,2025-10-28
RECORD-00581_REL_006,RECORD-00581,P0005,Jay Rosen,Discusses,C0010,Verification in Reverse,"one of them is something I've called, uh, verification in reverse.",0.9,2025-10-28
RECORD-00581_REL_007,RECORD-00581,P0073,Donald Trump,Mentions,P0088,Barack Obama,This is how Donald Trump skipped onto the scene in 2015 by doubting where the president of the United States was born.,0.8,2025-10-28
RECORD-00581_REL_008,RECORD-00581,O0023,The Washington Post,Mentions,P0073,Donald Trump,"the fact checker at the Washington Post said that he had 30,000 lies in his presidency.",0.8,2025-10-28
RECORD-00582_REL_001,RECORD-00582,O0031,NPR,Discusses,C0140,False Balance,says to itself that a report characterized by false balance is a false report,0.9,2025-10-28
RECORD-00582_REL_002,RECORD-00582,W0650,This is NPR. And these are the standards of our journalism.,Published In,O0031,NPR,"NPR released a new document, an ethics handbook headlined: This is NPR.",1.0,2025-10-28
